sim_id,utid,uid,experiment,sign,trial_name,judgement,judgement_accuracy,judgement_to_MAP,judgement_to_weighted_MAP,part_theta,part_indirect_errors,theta,sigma,internal_state,decay_rate,ground_truth,map_graph,accuracy,map_graph_weighted,accuracy_weighted,model_indirect_errors,theta_MAP,sigma_MAP,theta_MAP_weighted,sigma_MAP_weighted,converged,0->1,0->2,1->0,1->2,2->0,2->1,theta_H,sigma_H,num_indirect_links,indirect_links_loc
2-5fa01b6003aed3026366571c-finance_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fa01b6003aed3026366571c-finance_1-incongruent,,2,,finance,[ 0. -1. -1. -1.  1. -1.],0.696863246,0.7857142857142857,0.785714286,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.   1.  -0.5 -1.   1.  -1. ],[ 0.   0.5 -1.  -1.   1.  -1. ],0.896024951,[ 0.   0.5 -1.  -1.   1.  -1. ],0.896024951,1,,,,,,4e-56,5.57e-51,1.23e-05,2.6599999999999997e-48,4.9000000000000005e-123,4.0600000000000002e-56,,,3,[ True False  True  True False False]
2-5fa01b6003aed3026366571c-pos_chain_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fa01b6003aed3026366571c-pos_chain_1-generic_0,,2,pos,chain,[-1. -1.  0.  1.  0.  0.],0.616517506,0.5996796154872821,0.599679615,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5 -0.   1.   0.   0. ],0.914250707,1,,,,,,5.16e-99,1.88e-07,3.6299999999999997e-126,3.2900000000000004e-85,1.7100000000000001e-31,2.63e-28,,,1,[False  True False False False False]
2-5fa91c5d816c5c831297d606-crime_0-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fa91c5d816c5c831297d606-crime_0-congruent,,2,,crime,[ 0.5  0.  -0.5 -0.5  0.5  0. ],0.720689806,0.591751709536137,0.732775205,0.5,3,0.5,3,LC_discrete_att_&_att,0,[-0.5  0.5  0.5 -0.5  0.  -0.5],[-1.  -1.   0.5 -0.5 -0.5 -0.5],0.720689806,[-0.   -0.    0.5  -0.5  -0.42 -0.51],0.861466649,3,,,,,,2.321928095,2.321928095,0.014978123,2.96e-05,0.631803631,0.22035058,,,4,[ True  True False  True  True False]
2-5fa91c5d816c5c831297d606-estate_0-implausible-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fa91c5d816c5c831297d606-estate_0-implausible,,2,,estate,[ 0.   0.  -0.5  0.5 -0.5  0.5],0.796930767,0.6518446880886043,0.753817018,0.5,0,0.5,3,LC_discrete_att_&_att,0,[-0.5 -1.  -1.   1.  -1.   0.5],[-0.5 -1.  -1.  -1.  -1.   0.5],0.712816737,[-0.5 -1.  -0.  -0.  -1.   0.5],0.796930767,0,,,,,,9.91e-05,1.67e-10,2.321928095,2.321928095,5.77e-08,0.004498572,,,5,[ True  True  True False  True  True]
2-5fa91c5d816c5c831297d606-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fa91c5d816c5c831297d606-finance_0-incongruent,,2,,finance,[ 0.5 -0.5  0.   0.  -0.5  0. ],0.68852781,0.6748983898677691,0.679674962,0.5,0,0.5,3,LC_discrete_att_&_att,0,[-0.5  0.   0.   0.   0.5  1. ],[-0.5  0.   0.   0.   0.5  1. ],1.0,[-0.5  -0.14  0.16 -0.    0.5   1.  ],0.963267811,0,,,,,,0.061617561,0.855304131,0.908337898,0.028252633,0.002283936,1.49e-09,,,1,[False False False False False  True]
2-5fa91c5d816c5c831297d606-pos_chain_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fa91c5d816c5c831297d606-pos_chain_1-generic_0,,2,pos,chain,[-0.5 -1.   0.5 -1.   0.5  0.5],0.51492875,0.5361937052283923,0.535940561,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.    0.5  -0.    1.   -0.01 -0.  ],0.914233559,1,,,,,,2.41e-07,0.001513438,8.87e-15,2.3499999999999997e-23,0.136737099,0.06747744,,,1,[False  True False False False False]
2-5fb6ed2116919c000a99249e-crime_1-implausible-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fb6ed2116919c000a99249e-crime_1-implausible,,2,,crime,[-0.5 -0.5 -0.5  1.   0.5  0.5],0.875645999,0.8634952734420129,0.864399197,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-0.5 -1.  -0.5  1.   1.   1. ],[-0.5 -0.5  0.   1.   1.   1. ],0.898465383,[-0.5  -0.5  -0.    1.    1.    0.99],0.898455231,2,,,,,,6.41e-137,7.64e-08,3.13e-65,1.40886453598e-312,3.27e-61,0.082861816,,,5,[ True  True  True False  True  True]
2-5fb6ed2116919c000a99249e-estate_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fb6ed2116919c000a99249e-estate_1-congruent,,2,,estate,[ 0.5 -0.5  0.5  0.5 -0.5 -0.5],0.87196312,0.8845299461620748,0.884529946,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.5 -1.   1.   1.  -0.5 -0.5],[ 0.5 -1.   0.5  1.  -0.5 -0.5],0.926077873,[ 0.5 -1.   0.5  1.  -0.5 -0.5],0.926077873,1,,,,,,1.06e-28,3.69e-89,2.5499999999999997e-42,2.1399999999999997e-48,5.3e-95,2.6e-83,,,6,[ True  True  True  True  True  True]
2-5fb6ed2116919c000a99249e-finance_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fb6ed2116919c000a99249e-finance_1-incongruent,,2,,finance,[ 0.5  0.5  1.  -1.  -0.5  0. ],1.0,0.9216739550012043,0.924806997,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.5  0.5  1.  -1.  -0.5  0. ],[ 0.5  0.   1.  -1.  -0.5  0. ],0.921673955,[ 0.5   0.02  1.   -1.   -0.5  -0.  ],0.924806997,1,,,,,,6.24e-59,0.230850591,1.8700000000000002e-125,9.35e-54,3.69e-76,3.69e-71,,,3,[False  True False  True False  True]
2-5fb6ed2116919c000a99249e-pos_chain_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fb6ed2116919c000a99249e-pos_chain_1-generic_0,,2,pos,chain,[1.  0.5 0.  1.  0.  0. ],0.914250707,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5  0.   1.   0.  -0. ],0.914250707,1,,,,,,8.6e-170,2.3200000000000002e-181,3.5700000000000003e-65,4.7699999999999995e-74,1.2e-24,3.14e-25,,,1,[False  True False False False False]
2-5fb91837b8c8756d924f7351-crime_3-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fb91837b8c8756d924f7351-crime_3-congruent,,2,,crime,[-1.  -0.5 -1.  -1.  -0.5 -1. ],0.695211262,0.6789193504660322,0.67891935,0.5,3,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  1.  -0.5 -0.5 -1. ],[-1.   0.   1.  -0.5 -1.  -0.5],0.87196312,[-1.  -0.   1.  -0.5 -1.  -0.5],0.87196312,3,,,,,,8.4e-10,1.13e-59,1.17e-124,4.67e-33,6.37e-184,4.2e-195,,,5,[ True  True False  True  True  True]
2-5fb91837b8c8756d924f7351-estate_3-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fb91837b8c8756d924f7351-estate_3-incongruent,,2,,estate,[ 0.5 -0.5 -1.   1.  -0.5  0.5],0.854135009,0.8921672267965616,0.892167227,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.5 -0.5 -0.5  0.5  0.   0.5],[ 0.5 -0.5 -0.5  0.5 -0.5  0.5],0.915784808,[ 0.5 -0.5 -0.5  0.5 -0.5  0.5],0.915784808,1,,,,,,4.3e-22,3.11e-29,1.38e-146,7.41e-55,1.47e-06,8.2e-63,,,4,[ True  True False  True  True False]
2-5fb91837b8c8756d924f7351-finance_3-implausible-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fb91837b8c8756d924f7351-finance_3-implausible,,2,,finance,[ 0.  -1.  -1.  -0.5  0.   1. ],0.875645999,1.0,1.0,0.5,3,0.5,3,LC_discrete_att_&_att,0,[ 0.5 -1.  -1.  -1.   0.5  1. ],[ 0.  -1.  -1.  -0.5  0.   1. ],0.875645999,[-0.  -1.  -1.  -0.5 -0.   1. ],0.875645999,3,,,,,,2.18e-20,7.200000000000001e-64,0.0,3.770000000000001e-27,1.87e-18,1.49e-39,,,5,[ True  True  True  True  True False]
2-5fb91837b8c8756d924f7351-pos_chain_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fb91837b8c8756d924f7351-pos_chain_3-generic_0,,2,pos,chain,[1.  1.  0.  1.  0.  0.5],0.808258753,0.889903623487364,0.889903623,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5  0.   1.  -0.   0. ],0.914250707,1,,,,,,9.82e-45,1.62e-13,3.98e-60,1.0299999999999999e-52,7.550000000000001e-110,2.48e-107,,,1,[False  True False False False False]
2-5fbeef08fae48b16613fbe94-crime_0-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fbeef08fae48b16613fbe94-crime_0-congruent,,2,,crime,[0.  1.  0.5 0.5 1.  0. ],0.745176404,0.6984886554222364,0.698488655,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.   0.5  0.5 -1.   1.   0. ],[ 0.   0.5 -0.5 -1.   1.   0. ],0.838835407,[-0.   0.5 -0.5 -1.   1.   0. ],0.838835407,1,,,,,,2.74e-232,1.33e-106,4.850000000000001e-21,2.74e-06,5.8299999999999995e-74,2.41e-93,,,2,[False False  True  True False False]
2-5fbeef08fae48b16613fbe94-estate_0-implausible-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fbeef08fae48b16613fbe94-estate_0-implausible,,2,,estate,[ 0.5 -0.5 -0.5  0.5  0.5 -0.5],0.87196312,0.8367006838144548,0.836700684,0.5,5,0.5,3,LC_discrete_att_&_att,0,[ 0.5 -1.  -1.   1.   0.5 -0.5],[ 1.  -0.5 -0.5  1.   1.   0. ],0.834705099,[ 1.  -0.5 -0.5  1.   1.  -0. ],0.834705099,5,,,,,,3.65e-06,1.23e-81,5.2300000000000004e-27,1.16e-121,1.89e-17,1.25e-17,,,5,[ True  True  True False  True  True]
2-5fbeef08fae48b16613fbe94-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fbeef08fae48b16613fbe94-finance_0-incongruent,,2,,finance,[ 0.5  0.5  0.  -0.5 -0.5  0.5],0.818630937,0.7771875450722694,0.777187545,0.5,2,0.5,3,LC_discrete_att_&_att,0,[ 0.5  1.   0.   0.5 -0.5  0.5],[ 1.   1.   0.   0.5 -0.5  0. ],0.885292133,[ 1.   1.  -0.   0.5 -0.5  0. ],0.885292133,2,,,,,,1.06e-06,5.230000000000001e-156,4.21e-44,5.83e-142,6.81e-66,2.66e-08,,,3,[ True False  True False False  True]
2-5fbeef08fae48b16613fbe94-pos_chain_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fbeef08fae48b16613fbe94-pos_chain_3-generic_0,,2,pos,chain,[1. 1. 0. 1. 0. 0.],0.828501415,0.9199359230974564,0.919935923,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5 -0.   1.   0.   0. ],0.914250707,1,,,,,,8.829999999999999e-106,1.57e-125,5.0399999999999996e-83,1.96e-20,4.9e-68,1.92e-65,,,1,[False  True False False False False]
2-5fc64e35746dd626bb337f76-confound_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fc64e35746dd626bb337f76-confound_1-generic_0,,2,neg,confound,[ 1.  -1.   0.   0.5  0.   0. ],0.515765802,0.4682494751392763,0.468249475,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  0.  -1.   0.   0. ],[-1.  1.  0. -1.  0.  0.],0.91695452,[-1.  1.  0. -1. -0. -0.],0.91695452,1,,,,,,2.15e-271,6.81e-290,6.12e-57,3.62e-12,4.7899999999999993e-54,3.33e-48,,,1,[False  True False False False False]
2-5fc64e35746dd626bb337f76-crime_5-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fc64e35746dd626bb337f76-crime_5-incongruent,,2,,crime,[ 1.  -1.  -0.5 -0.5  0.5 -1. ],0.748567324,1.0,1.0,0.5,4,0.5,3,LC_discrete_att_&_att,0,[ 0.  -0.5 -1.  -1.  -0.5 -1. ],[ 1.  -1.  -0.5 -0.5  0.5 -1. ],0.748567324,[ 1.  -1.  -0.5 -0.5  0.5 -1. ],0.748567324,4,,,,,,9.49e-112,3.33e-138,1.28e-18,2.53e-10,6.35e-65,9.629999999999999e-104,,,4,[ True False  True  True  True False]
2-5fc64e35746dd626bb337f76-estate_5-implausible-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fc64e35746dd626bb337f76-estate_5-implausible,,2,,estate,[-1.  -0.5  1.  -0.5 -1.   1. ],0.67891935,0.7729616954067501,0.772961695,0.5,5,0.5,3,LC_discrete_att_&_att,0,[-0.5 -1.  -1.  -1.  -0.5  1. ],[-1.   0.  -0.5 -0.5 -1.   1. ],0.796930767,[-1.  -0.  -0.5 -0.5 -1.   1. ],0.796930767,5,,,,,,5.899999999999999e-68,3.61e-42,4.26e-52,2.28e-75,0.002688156,6.38e-65,,,5,[ True  True  True  True  True False]
2-5fc64e35746dd626bb337f76-finance_5-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fc64e35746dd626bb337f76-finance_5-congruent,,2,,finance,[ 1.  1.  0.  0. -1.  1.],0.501517454,0.4777670321329065,0.477767032,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-0.5  1.   0.   0.   1.  -1. ],[-1.  1.  0.  0.  1. -1.],0.922150106,[-1.  1.  0.  0.  1. -1.],0.922150106,1,,,,,,5.640000000000001e-181,2.76e-122,2.54e-29,1.0399999999999999e-46,2.57e-102,2.64e-148,,,2,[ True False False False False  True]
2-5fc7efbee5390f0b42e30f22-crime_1-implausible-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fc7efbee5390f0b42e30f22-crime_1-implausible,,2,,crime,[ 0.5  1.  -0.5  0.5  0.   0. ],0.792049902,0.8817375208021835,0.886887642,0.5,3,0.5,3,LC_discrete_att_&_att,0,[ 0.   1.  -1.   1.   1.   0.5],[ 0.5  1.  -0.5  1.  -0.5  0. ],0.745314184,[ 0.5   1.   -0.5   1.   -0.45  0.07],0.754504362,3,,,,,,1.72e-49,2.09e-93,6.29e-143,1.25e-12,0.483318879,0.568964211,,,4,[ True False  True  True  True False]
2-5fc7efbee5390f0b42e30f22-estate_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fc7efbee5390f0b42e30f22-estate_1-congruent,,2,,estate,[ 0.5 -1.   0.5  0.5  0.  -0.5],0.916375799,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.  -1.   0.5  0.5  0.  -0.5],[ 0.5 -1.   0.5  0.5  0.  -0.5],0.916375799,[ 0.5 -1.   0.5  0.5 -0.  -0.5],0.916375799,1,,,,,,2.23e-14,8.52e-15,3.7100000000000003e-65,1.15e-17,3.6600000000000005e-157,8.41e-174,,,3,[ True False False  True  True False]
2-5fc7efbee5390f0b42e30f22-finance_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fc7efbee5390f0b42e30f22-finance_1-incongruent,,2,,finance,[ 1.   0.5 -1.  -0.5 -1.  -0.5],0.723408727,0.7137008328430658,0.713700833,0.5,3,0.5,3,LC_discrete_att_&_att,0,[-0.5 -0.5 -1.  -1.  -1.  -0.5],[-0.5 -0.5 -0.5 -0.5 -0.5 -0.5],0.87196312,[-0.5 -0.5 -0.5 -0.5 -0.5 -0.5],0.87196312,3,,,,,,7.87e-25,8.22e-10,1.2799999999999999e-54,2.15e-09,3.59e-05,2.31e-05,,,6,[ True  True  True  True  True  True]
2-5fc7efbee5390f0b42e30f22-pos_chain_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fc7efbee5390f0b42e30f22-pos_chain_3-generic_0,,2,pos,chain,[0.5 0.  0.  1.  0.5 0. ],0.878732187,0.8778305556436947,0.877830556,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[1. 0. 0. 1. 0. 0.],1.0,0,,,,,,6.44e-29,1.61e-71,3.5e-67,4.0000000000000004e-72,3.24e-130,8.45e-129,,,1,[False  True False False False False]
2-5fc86c1b2df6ff1ff7a51ea5-confound_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fc86c1b2df6ff1ff7a51ea5-confound_2-generic_0,,2,pos,confound,[0.5 1.  0.  1.  0.  0. ],0.882555956,0.7508635604387801,0.91695452,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1.  0.5 0.  1.  0.  0. ],[ 1.  1.  0.  1. -1. -1.],0.75086356,[ 1.  1.  0.  1. -0. -0.],0.91695452,1,,,,,,1.88e-77,1.83e-57,3.45e-98,2.28e-85,2.321928095,2.321928095,,,1,[False  True False False False False]
2-5fc86c1b2df6ff1ff7a51ea5-crime_5-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fc86c1b2df6ff1ff7a51ea5-crime_5-incongruent,,2,,crime,[-0.5 -0.5  1.  -1.   0.5 -0.5],0.737387134,0.8132281580905929,0.813221932,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-1.  -1.   1.   0.5  0.5  0. ],[-1.  -1.   1.   0.   0.5 -0.5],0.892788747,[-1.   -1.    1.    0.    0.5  -0.49],0.893855444,2,,,,,,7.570000000000001e-32,1.1e-50,8.11e-27,2.0000000000000002e-66,1.9e-12,0.144314162,,,3,[False  True False  True False  True]
2-5fc86c1b2df6ff1ff7a51ea5-estate_5-implausible-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fc86c1b2df6ff1ff7a51ea5-estate_5-implausible,,2,,estate,[ 1.   1.  -0.5 -1.   0.5  1. ],0.67891935,0.6709902392323104,0.670990239,0.5,5,0.5,3,LC_discrete_att_&_att,0,[ 1.   1.  -1.  -0.5 -1.  -0.5],[ 1.   0.5 -0.5 -1.  -0.5 -1. ],0.839459675,[ 1.   0.5 -0.5 -1.  -0.5 -1. ],0.839459675,5,,,,,,3.17e-83,3.5000000000000003e-44,2.7199999999999998e-236,7.21e-302,1.25e-45,7.24e-55,,,6,[ True  True  True  True  True  True]
2-5fc86c1b2df6ff1ff7a51ea5-finance_5-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fc86c1b2df6ff1ff7a51ea5-finance_5-congruent,,2,,finance,[1.  0.5 0.  0.  0.5 1. ],0.886039424,0.886039423540362,0.886039424,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0.5 0.5 0.  0.  1.  1. ],[0.5 0.5 0.  0.  1.  1. ],1.0,[ 0.5  0.5  0.  -0.   1.   1. ],1.0,0,,,,,,1.23e-09,7.46e-08,8.34e-08,4.27e-09,2.85e-12,2.01e-11,,,1,[ True False False False False False]
2-5fcb705d9b31048d04ac0a8a-confound_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fcb705d9b31048d04ac0a8a-confound_2-generic_0,,2,pos,confound,[0.5 0.5 0.  0.5 0.  0. ],0.882555956,0.8438262381113939,0.843826238,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1.  0.5 0.  1.  0.  0. ],[1. 1. 0. 1. 0. 0.],0.91695452,[ 1.  1. -0.  1.  0. -0.],0.91695452,1,,,,,,5.14e-66,6.09e-68,6.05e-50,6.56e-57,1.01e-16,2.89e-12,,,1,[False  True False False False False]
2-5fcb705d9b31048d04ac0a8a-crime_3-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fcb705d9b31048d04ac0a8a-crime_3-congruent,,2,,crime,[-1.  1.  1.  0.  0.  0.],0.922150106,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   1.   1.  -0.5  0.   0. ],[-1.  1.  1.  0.  0.  0.],0.922150106,[-1.  1.  1.  0.  0. -0.],0.922150106,1,,,,,,3.2600000000000005e-73,9.170000000000001e-133,6.38e-67,7.21e-45,5.98e-24,1.14e-07,,,1,[False False False  True False False]
2-5fcb705d9b31048d04ac0a8a-estate_3-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fcb705d9b31048d04ac0a8a-estate_3-incongruent,,2,,estate,[ 1.  -0.5  0.   0.  -0.5 -1. ],0.824136885,0.8026144915120693,0.802614492,0.5,2,0.5,3,LC_discrete_att_&_att,0,[ 1.  -1.  -0.5  1.  -0.5 -1. ],[ 1.  -0.5 -0.5  1.   0.  -1. ],0.898465383,[ 1.  -0.5 -0.5  1.  -0.  -1. ],0.898465383,2,,,,,,5.51e-275,1.35e-09,8.359999999999999e-23,0.001248315,9.72e-07,4.7200000000000005e-58,,,4,[False  True  True False  True  True]
2-5fcb705d9b31048d04ac0a8a-finance_3-implausible-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fcb705d9b31048d04ac0a8a-finance_3-implausible,,2,,finance,[ 0.5 -1.  -0.5  0.  -0.5  0.5],0.815212713,0.9188892894346188,0.918889289,0.5,4,0.5,3,LC_discrete_att_&_att,0,[ 1.  -1.  -1.  -1.  -0.5  1. ],[ 0.5 -1.  -0.5 -0.5 -0.5  0.5],0.860313941,[ 0.5 -1.  -0.5 -0.5 -0.5  0.5],0.860313941,4,,,,,,5.07e-40,2.6999999999999998e-188,0.077718017,1.56e-06,4.71e-12,2.1e-22,,,6,[ True  True  True  True  True  True]
2-5fd761f02e24f003c7dbc814-confound_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fd761f02e24f003c7dbc814-confound_1-generic_0,,2,neg,confound,[-0.5  0.5  0.  -0.5  0.   0. ],0.882555956,0.8196660730665135,0.819666073,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  0.  -1.   0.   0. ],[-1.   1.   0.  -1.   0.  -0.5],0.882555956,[-1.   1.   0.  -1.   0.  -0.5],0.882555956,1,,,,,,2.2199999999999999e-41,4.63e-18,1.37e-10,1.46e-15,7.72e-07,0.001158011,,,1,[False  True False False False False]
2-5fd761f02e24f003c7dbc814-crime_2-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fd761f02e24f003c7dbc814-crime_2-incongruent,,2,,crime,[-0.5  0.5  0.5  0.5  0.   0. ],0.886039424,0.8492443277111181,0.859427577,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-0.5  0.5  1.   1.   0.   0. ],[-0.5  0.   1.   1.   0.   0. ],0.919417704,[-0.5   0.11  1.    1.   -0.   -0.  ],0.937145809,1,,,,,,9.8e-25,0.769784306,2.4700000000000002e-21,4.93e-51,2.2099999999999998e-89,5.5e-92,,,1,[False  True False False False False]
2-5fd761f02e24f003c7dbc814-estate_2-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fd761f02e24f003c7dbc814-estate_2-congruent,,2,,estate,[-0.5 -0.5  0.5  0.5 -0.5 -0.5],1.0,0.8585786437626906,0.879368329,0.5,3,0.5,3,LC_discrete_att_&_att,0,[-0.5 -0.5  0.5  0.5 -0.5 -0.5],[-0.5 -0.5  0.   0.5 -1.   0. ],0.858578644,[-0.5  -0.5   0.    0.5  -0.96 -0.21],0.879368329,3,,,,,,1.05e-12,6.57e-17,5.28e-19,2.14e-25,0.408992248,0.979529834,,,6,[ True  True  True  True  True  True]
2-5fd761f02e24f003c7dbc814-finance_2-implausible-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fd761f02e24f003c7dbc814-finance_2-implausible,,2,,finance,[ 0.5 -1.  -0.5 -1.  -0.5 -0.5],0.679527376,0.6343212745693864,0.634321275,0.5,2,0.5,3,LC_discrete_att_&_att,0,[ 0.5 -1.   0.  -1.   1.   1. ],[-0.5 -1.  -0.5 -0.5  1.   1. ],0.819909932,[-0.5 -1.  -0.5 -0.5  1.   1. ],0.819909932,2,,,,,,3.24e-12,7.77e-66,1.36e-20,1.0799999999999999e-23,9.98e-10,7.31e-18,,,3,[ True  True  True False False False]
2-5fecb4e73e41f76583b6023a-crime_3-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fecb4e73e41f76583b6023a-crime_3-congruent,,2,,crime,[ 1.   0.5 -1.  -0.5  0.5  0.5],0.801320146,0.8295014151323816,0.829501415,0.5,2,0.5,3,LC_discrete_att_&_att,0,[ 1.   0.5 -0.5  0.5  0.   0.5],[ 1.   1.  -0.5  0.   0.   0. ],0.859512128,[ 1.   1.  -0.5  0.  -0.   0. ],0.859512128,2,,,,,,7.36e-106,8.3e-43,2.42e-89,2.0500000000000003e-27,1.09e-75,1.11e-24,,,3,[False  True False  True  True False]
2-5fecb4e73e41f76583b6023a-estate_3-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fecb4e73e41f76583b6023a-estate_3-incongruent,,2,,estate,[-1.   0.5 -0.5 -1.   0.5  0.5],0.849244328,0.8679323640511565,0.867932364,0.5,3,0.5,3,LC_discrete_att_&_att,0,[-1  0  0 -1  1  1],[-0.5  0.5 -0.5 -1.   1.   0. ],0.800568991,[-0.5  0.5 -0.5 -1.   1.   0. ],0.800568991,3,,,,,,7.790000000000001e-71,1.4099999999999998e-89,7.4e-09,2.6e-21,3.59e-96,1.54e-84,,,3,[False  True  True False False  True]
2-5fecb4e73e41f76583b6023a-finance_3-implausible-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fecb4e73e41f76583b6023a-finance_3-implausible,,2,,finance,[ 0.5 -1.  -1.  -1.   1.   1. ],0.74392624,0.9301569704230421,0.93015697,0.5,4,0.5,3,LC_discrete_att_&_att,0,[ 1.  -0.5  0.5 -1.   1.   0.5],[ 0.5 -1.  -0.5 -1.   1.   1. ],0.804420435,[ 0.5 -1.  -0.5 -1.   1.   1. ],0.804420435,4,,,,,,9.64e-77,2.22e-98,1.73e-44,1.52e-20,1.05e-108,1.4099999999999999e-101,,,5,[ True  True  True  True False  True]
2-5fecb4e73e41f76583b6023a-pos_chain_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,2-5fecb4e73e41f76583b6023a-pos_chain_3-generic_0,,2,pos,chain,[-1.  -0.5  0.  -0.5  0.   0. ],0.562762684,0.5347926156564567,0.534792616,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5 -0.   1.   0.   0. ],0.914250707,1,,,,,,1.89e-74,3.34e-09,1.95e-112,1.36e-140,1.16e-60,2.43e-76,,,1,[False  True False False False False]
